table_schema,table_name,ordinal_position,column_name,data_type,base_type_name,type_category,is_nullable,column_default,is_enum,is_array
public,purchase_items,4,quantity,integer,int4,N,false,null,false,false
public,purchase_items,5,unit_price,"numeric(10,2)",numeric,N,false,null,false,false
public,purchase_items,6,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,purchase_items,7,organization_id,uuid,uuid,U,true,null,false,false
public,purchase_orders,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,purchase_orders,2,organization_id,uuid,uuid,U,false,null,false,false
public,purchase_orders,3,vendor_id,uuid,uuid,U,false,null,false,false
public,purchase_orders,4,order_date,date,date,D,true,CURRENT_DATE,false,false
public,purchase_orders,5,total_cost,"numeric(10,2)",numeric,N,true,null,false,false
public,purchase_orders,6,invoice_number,text,text,S,true,null,false,false
public,purchase_orders,7,status,text,text,S,true,'pending'::text,false,false
public,purchase_orders,8,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,receipt_allocations,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,receipt_allocations,2,organization_id,uuid,uuid,U,false,null,false,false
public,receipt_allocations,3,receipt_id,uuid,uuid,U,false,null,false,false
public,receipt_allocations,4,invoice_id,uuid,uuid,U,true,null,false,false
public,receipt_allocations,5,adjustment_id,uuid,uuid,U,true,null,false,false
public,receipt_allocations,6,amount,"numeric(14,2)",numeric,N,false,null,false,false
public,receipt_allocations,7,allocated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,receipt_allocations,8,allocated_by,uuid,uuid,U,true,null,false,false
public,receipt_allocations,9,notes,text,text,S,true,null,false,false
public,receipt_number_counters,1,organization_id,uuid,uuid,U,false,null,false,false
public,receipt_number_counters,2,property_id,uuid,uuid,U,false,null,false,false
public,receipt_number_counters,3,fy,text,text,S,false,null,false,false
public,receipt_number_counters,4,month,integer,int4,N,false,null,false,false
public,receipt_number_counters,5,last_seq,integer,int4,N,false,0,false,false
public,receipt_number_counters,6,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,receipts,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,receipts,2,organization_id,uuid,uuid,U,false,null,false,false
public,receipts,4,payment_date,date,date,D,true,CURRENT_DATE,false,false
public,receipts,5,payment_mode,text,text,S,true,null,false,false
public,receipts,6,amount_paid,"numeric(10,2)",numeric,N,false,null,false,false
public,receipts,7,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,receipts,8,receipt_number,text,text,S,true,null,false,false
public,receipts,9,bank_account_id,uuid,uuid,U,true,null,false,false
public,receipts,10,reference_number,text,text,S,true,null,false,false
public,receipts,11,tenant_allotment_id,uuid,uuid,U,true,null,false,false
public,receipts,12,tenant_id,uuid,uuid,U,true,null,false,false
public,receipts,13,receipt_type,text,text,S,true,'payment'::text,false,false
public,receipts,14,base_amount,numeric,numeric,N,true,0,false,false
public,receipts,15,processing_fee,numeric,numeric,N,true,0,false,false
public,receipts,19,is_deleted,boolean,bool,B,true,false,false,false
public,receipts,20,is_locked,boolean,bool,B,true,false,false,false
public,receipts,21,locked_by,uuid,uuid,U,true,null,false,false
public,receipts_dedup_audit,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,receipts_dedup_audit,2,organization_id,uuid,uuid,U,false,null,false,false
public,receipts_dedup_audit,3,tenant_id,uuid,uuid,U,false,null,false,false
public,receipts_dedup_audit,4,payment_date,date,date,D,false,null,false,false
public,receipts_dedup_audit,5,amount_paid,numeric,numeric,N,false,null,false,false
public,receipts_dedup_audit,6,reference_number,text,text,S,true,null,false,false
public,receipts_dedup_audit,7,duplicate_count,integer,int4,N,false,null,false,false
public,receipts_dedup_audit,8,receipt_ids,uuid[],_uuid,A,false,null,false,true
public,receipts_dedup_audit,9,detected_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,regular_maintenance_rules,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,regular_maintenance_rules,2,organization_id,uuid,uuid,U,false,null,false,false
public,regular_maintenance_rules,3,issue_type_id,uuid,uuid,U,false,null,false,false
public,regular_maintenance_rules,4,maintenance_type,text,text,S,false,null,false,false
public,regular_maintenance_rules,5,frequency,text,text,S,false,null,false,false
public,regular_maintenance_rules,6,asset_type_id,uuid,uuid,U,true,null,false,false
public,regular_maintenance_rules,7,property_id,uuid,uuid,U,true,null,false,false
public,regular_maintenance_rules,8,apartment_id,uuid,uuid,U,true,null,false,false
public,regular_maintenance_rules,9,start_date,date,date,D,false,null,false,false
public,regular_maintenance_rules,10,last_run_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,regular_maintenance_rules,11,next_run_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,regular_maintenance_rules,12,is_active,boolean,bool,B,false,true,false,false
public,regular_maintenance_rules,13,auto_assign,boolean,bool,B,false,true,false,false
public,regular_maintenance_rules,14,created_by,uuid,uuid,U,true,null,false,false
public,regular_maintenance_rules,15,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,replacement_forecasts,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,replacement_forecasts,2,asset_id,uuid,uuid,U,false,null,false,false
public,replacement_forecasts,3,expected_replacement_date,date,date,D,true,null,false,false
public,replacement_forecasts,4,replacement_cost,"numeric(10,2)",numeric,N,true,null,false,false
public,replacement_forecasts,5,urgency_level,text,text,S,true,'normal'::text,false,false
public,replacement_forecasts,6,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,replacement_forecasts,7,organization_id,uuid,uuid,U,true,null,false,false
public,role_permissions,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,role_permissions,2,organization_id,uuid,uuid,U,false,null,false,false
public,role_permissions,3,role,text,text,S,false,null,false,false
public,role_permissions,4,module,text,text,S,false,null,false,false
public,role_permissions,5,can_create,boolean,bool,B,false,false,false,false
public,role_permissions,6,can_read,boolean,bool,B,false,false,false,false
public,role_permissions,7,can_update,boolean,bool,B,false,false,false,false
public,role_permissions,8,can_delete,boolean,bool,B,false,false,false,false
public,role_permissions,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,role_permissions,10,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,room_switches,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,room_switches,2,organization_id,uuid,uuid,U,false,null,false,false
public,room_switches,3,tenant_id,uuid,uuid,U,false,null,false,false
public,room_switches,4,allotment_id,uuid,uuid,U,false,null,false,false
public,room_switches,5,old_bed_id,uuid,uuid,U,false,null,false,false
public,room_switches,6,new_bed_id,uuid,uuid,U,false,null,false,false
public,room_switches,7,switch_type,text,text,S,false,'immediate'::text,false,false
public,room_switches,8,switch_date,date,date,D,false,CURRENT_DATE,false,false
public,room_switches,9,effective_date,date,date,D,true,null,false,false
public,room_switches,10,rent_difference,numeric,numeric,N,true,0,false,false
public,room_switches,11,adjustment_type,text,text,S,true,null,false,false
public,room_switches,12,status,text,text,S,true,'completed'::text,false,false
public,room_switches,13,notes,text,text,S,true,null,false,false
public,room_switches,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,room_switches,15,old_allotment_id,uuid,uuid,U,true,null,false,false
public,room_switches,16,new_allotment_id,uuid,uuid,U,true,null,false,false
public,room_switches,17,old_property_id,uuid,uuid,U,true,null,false,false
public,room_switches,18,new_property_id,uuid,uuid,U,true,null,false,false
public,room_switches,19,old_apartment_id,uuid,uuid,U,true,null,false,false
public,room_switches,20,new_apartment_id,uuid,uuid,U,true,null,false,false
public,room_switches,21,old_rent,numeric,numeric,N,true,0,false,false
public,room_switches,22,new_rent,numeric,numeric,N,true,0,false,false
public,room_switches,23,deposit_difference,numeric,numeric,N,true,0,false,false
public,room_switches,24,eb_charges,numeric,numeric,N,true,0,false,false
public,room_switches,25,completed_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,room_switches,26,cancelled_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,room_switches,27,completed_by,uuid,uuid,U,true,null,false,false
public,room_switches,28,cancelled_by,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,running_bed_maintenance_details,2,organization_id,uuid,uuid,U,false,null,false,false
public,running_bed_maintenance_details,3,ticket_id,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,4,purchase_id,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,5,tenant_id,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,6,bed_id,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,7,apartment_id,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,8,property_id,uuid,uuid,U,true,null,false,false
public,running_bed_maintenance_details,9,item_name,text,text,S,true,null,false,false
public,running_bed_maintenance_details,10,quantity,integer,int4,N,true,1,false,false
public,running_bed_maintenance_details,11,unit_price,numeric,numeric,N,true,0,false,false
public,running_bed_maintenance_details,12,actual_cost,numeric,numeric,N,true,0,false,false
public,running_bed_maintenance_details,13,vendor_name,text,text,S,true,null,false,false
public,running_bed_maintenance_details,14,cost_scope,text,text,S,true,'bed'::text,false,false
public,running_bed_maintenance_details,15,distributed_amount,numeric,numeric,N,true,0,false,false
public,running_bed_maintenance_details,16,billing_month,text,text,S,true,null,false,false
public,running_bed_maintenance_details,17,maintenance_type,text,text,S,true,null,false,false
public,running_bed_maintenance_details,18,parts_details,jsonb,jsonb,U,true,'[]'::jsonb,false,false
public,running_bed_maintenance_details,19,diagnosis_summary,text,text,S,true,null,false,false
public,running_bed_maintenance_details,20,notes,text,text,S,true,null,false,false
public,running_bed_maintenance_details,21,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,running_bed_maintenance_details,22,distributed_beds,jsonb,jsonb,U,true,'{}'::jsonb,false,false
public,subscription_plans,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,subscription_plans,2,plan_name,text,text,S,false,null,false,false
public,subscription_plans,3,display_name,text,text,S,false,null,false,false
public,subscription_plans,4,description,text,text,S,true,null,false,false
public,subscription_plans,5,price_monthly,numeric,numeric,N,true,0,false,false
public,subscription_plans,6,price_yearly,numeric,numeric,N,true,0,false,false
public,subscription_plans,7,max_properties,integer,int4,N,true,1,false,false
public,subscription_plans,8,max_apartments,integer,int4,N,true,10,false,false
public,subscription_plans,9,max_beds,integer,int4,N,true,50,false,false
public,subscription_plans,10,max_users,integer,int4,N,true,3,false,false
public,subscription_plans,11,max_tenants,integer,int4,N,true,50,false,false
public,subscription_plans,12,feature_flags,jsonb,jsonb,U,true,'{}'::jsonb,false,false
public,subscription_plans,13,is_active,boolean,bool,B,true,true,false,false
public,subscription_plans,14,sort_order,integer,int4,N,true,0,false,false
public,subscription_plans,15,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tab_permissions,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tab_permissions,2,organization_id,uuid,uuid,U,false,null,false,false
public,tab_permissions,3,role,text,text,S,false,null,false,false
public,tab_permissions,4,module,text,text,S,false,null,false,false
public,tab_permissions,5,tab_key,text,text,S,false,null,false,false
public,tab_permissions,6,is_visible,boolean,bool,B,false,true,false,false
public,tab_permissions,7,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tab_permissions,8,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tab_permissions,9,can_create,boolean,bool,B,false,false,false,false
public,tab_permissions,10,can_read,boolean,bool,B,false,true,false,false
public,tab_permissions,11,can_update,boolean,bool,B,false,false,false,false
public,tab_permissions,12,can_delete,boolean,bool,B,false,false,false,false
public,team_attendance,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,team_attendance,2,organization_id,uuid,uuid,U,false,null,false,false
public,team_attendance,3,team_member_id,uuid,uuid,U,false,null,false,false
public,team_attendance,4,date,date,date,D,false,null,false,false
public,team_attendance,5,status,text,text,S,false,'present'::text,false,false
public,team_attendance,6,check_in,time without time zone,time,D,true,null,false,false
public,team_attendance,7,check_out,time without time zone,time,D,true,null,false,false
public,team_attendance,8,notes,text,text,S,true,null,false,false
public,team_attendance,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,team_attendance,10,email,text,text,S,true,null,false,false
public,team_attendance,11,convex_record_id,text,text,S,true,null,false,false
public,team_attendance,12,attendance_id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,team_attendance,13,overtime_hours,numeric,numeric,N,true,null,false,false
public,team_departments,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,team_departments,2,organization_id,uuid,uuid,U,false,null,false,false
public,team_departments,3,name,text,text,S,false,null,false,false
public,team_departments,4,is_deleted,boolean,bool,B,false,false,false,false
public,team_departments,5,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,team_departments,6,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,team_departments,7,attendance_exempt,boolean,bool,B,false,false,false,false
public,team_members,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,team_members,2,organization_id,uuid,uuid,U,false,null,false,false
public,team_members,3,user_id,uuid,uuid,U,true,null,false,false
public,team_members,4,first_name,text,text,S,false,null,false,false
public,team_members,5,last_name,text,text,S,false,null,false,false
public,team_members,6,gender,text,text,S,true,null,false,false
public,team_members,7,phone,text,text,S,false,null,false,false
public,team_members,8,email,text,text,S,false,null,false,false
public,team_members,9,date_of_birth,date,date,D,true,null,false,false
public,team_members,10,designation,text,text,S,true,null,false,false
public,team_members,11,department,text,text,S,true,null,false,false
public,team_members,12,joining_date,date,date,D,true,null,false,false
public,team_members,13,id_proof_type,text,text,S,true,null,false,false
public,team_members,14,id_proof_number,text,text,S,true,null,false,false
public,team_members,15,id_proof_url,text,text,S,true,null,false,false
public,team_members,16,photo_url,text,text,S,true,null,false,false
public,team_members,17,pan_number,text,text,S,true,null,false,false
public,team_members,18,aadhar_number,text,text,S,true,null,false,false
public,team_members,19,address,text,text,S,true,null,false,false
public,team_members,20,city,text,text,S,true,null,false,false
public,team_members,21,state,text,text,S,true,null,false,false
public,team_members,22,pincode,text,text,S,true,null,false,false
public,team_members,23,bank_name,text,text,S,true,null,false,false
public,team_members,24,bank_account_number,text,text,S,true,null,false,false
public,team_members,25,bank_ifsc,text,text,S,true,null,false,false
public,team_members,26,emergency_contact_name,text,text,S,true,null,false,false
public,team_members,27,emergency_contact_phone,text,text,S,true,null,false,false
public,team_members,28,salary_amount,numeric,numeric,N,true,0,false,false
public,team_members,29,status,text,text,S,true,'active'::text,false,false
public,team_members,30,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,team_members,31,exit_date,date,date,D,true,null,false,false
public,team_members,32,exit_type,text,text,S,true,null,false,false
public,team_members,33,exit_reason,text,text,S,true,null,false,false
public,team_members,34,free_leave_days,integer,int4,N,true,0,false,false
public,team_members,35,department_id,uuid,uuid,U,true,null,false,false
public,team_members,36,work_start_time,time without time zone,time,D,false,'09:00:00'::time without time zone,false,false
public,team_members,37,work_hours_per_day,numeric,numeric,N,false,8,false,false
public,team_payments,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,team_payments,2,organization_id,uuid,uuid,U,false,null,false,false
public,team_payments,3,team_member_id,uuid,uuid,U,false,null,false,false
public,team_payments,4,payment_type,text,text,S,false,'salary'::text,false,false
public,team_payments,5,amount,numeric,numeric,N,false,null,false,false
public,team_payments,6,payment_date,date,date,D,true,CURRENT_DATE,false,false
public,team_payments,7,payment_month,text,text,S,true,null,false,false
public,team_payments,8,payment_mode,text,text,S,true,null,false,false
public,team_payments,9,notes,text,text,S,true,null,false,false
public,team_payments,10,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,team_salary_bills,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,team_salary_bills,2,organization_id,uuid,uuid,U,false,null,false,false
public,team_salary_bills,3,team_member_id,uuid,uuid,U,false,null,false,false
public,team_salary_bills,4,month,text,text,S,false,null,false,false
public,team_salary_bills,5,working_days,integer,int4,N,false,26,false,false
public,team_salary_bills,6,present_days,integer,int4,N,false,0,false,false
public,team_salary_bills,7,base_salary,numeric,numeric,N,false,0,false,false
public,team_salary_bills,8,earned_salary,numeric,numeric,N,true,"round(((base_salary / (NULLIF(working_days, 0))::numeric) * (present_days)::numeric), 2)",false,false
public,team_salary_bills,9,advance_deducted,numeric,numeric,N,false,0,false,false
public,team_salary_bills,10,other_deductions,numeric,numeric,N,false,0,false,false
public,team_salary_bills,11,net_payable,numeric,numeric,N,true,"round(((((base_salary / (NULLIF(working_days, 0))::numeric) * (present_days)::numeric) - advance_deducted) - other_deductions), 2)",false,false
public,team_salary_bills,12,status,text,text,S,false,'draft'::text,false,false
public,team_salary_bills,13,notes,text,text,S,true,null,false,false
public,team_salary_bills,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_absence_records,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_absence_records,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_absence_records,3,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_absence_records,4,allotment_id,uuid,uuid,U,true,null,false,false
public,tenant_absence_records,5,from_date,date,date,D,false,null,false,false
public,tenant_absence_records,6,to_date,date,date,D,false,null,false,false
public,tenant_absence_records,7,reason,text,text,S,true,null,false,false
public,tenant_absence_records,8,created_by,uuid,uuid,U,true,null,false,false
public,tenant_absence_records,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_adjustments,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_adjustments,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_adjustments,3,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_adjustments,4,allotment_id,uuid,uuid,U,true,null,false,false
public,tenant_adjustments,5,adjustment_type,text,text,S,false,null,false,false
public,tenant_adjustments,6,amount,numeric,numeric,N,false,0,false,false
public,tenant_adjustments,7,reason,text,text,S,true,null,false,false
public,tenant_adjustments,8,reference_number,text,text,S,true,null,false,false
public,tenant_adjustments,9,adjustment_date,date,date,D,false,CURRENT_DATE,false,false
public,tenant_adjustments,10,billing_month,text,text,S,true,null,false,false
public,tenant_adjustments,11,property_id,uuid,uuid,U,true,null,false,false
public,tenant_adjustments,12,apartment_id,uuid,uuid,U,true,null,false,false
public,tenant_adjustments,13,bed_id,uuid,uuid,U,true,null,false,false
public,tenant_adjustments,14,created_by,uuid,uuid,U,true,null,false,false
public,tenant_adjustments,15,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_adjustments,16,is_deleted,boolean,bool,B,true,false,false,false
public,tenant_adjustments,17,category,text,text,S,false,'others'::text,false,false
public,tenant_adjustments,18,reference_type,text,text,S,true,null,false,false
public,tenant_adjustments,19,reference_id,uuid,uuid,U,true,null,false,false
public,tenant_adjustments,20,is_locked,boolean,bool,B,true,false,false,false
public,tenant_adjustments,21,locked_by,uuid,uuid,U,true,null,false,false
public,tenant_allotments,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_allotments,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_allotments,3,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_allotments,4,property_id,uuid,uuid,U,false,null,false,false
public,tenant_allotments,5,apartment_id,uuid,uuid,U,false,null,false,false
public,tenant_allotments,6,bed_id,uuid,uuid,U,false,null,false,false
public,tenant_allotments,7,booking_date,date,date,D,true,null,false,false
public,tenant_allotments,8,onboarding_date,date,date,D,true,null,false,false
public,tenant_allotments,9,estimated_exit_date,date,date,D,true,null,false,false
public,tenant_allotments,10,actual_exit_date,date,date,D,true,null,false,false
public,tenant_allotments,11,monthly_rental,"numeric(10,2)",numeric,N,true,null,false,false
public,tenant_allotments,12,deposit_paid,"numeric(10,2)",numeric,N,true,0,false,false
public,tenant_allotments,13,discount,"numeric(10,2)",numeric,N,true,0,false,false
public,tenant_allotments,14,staying_status,staying_status,staying_status,E,true,'Booked'::staying_status,true,false
public,tenant_allotments,15,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_allotments,16,notice_date,date,date,D,true,null,false,false
public,tenant_allotments,17,onboarding_charges,numeric,numeric,N,true,0,false,false
public,tenant_allotments,19,prorated_rent,numeric,numeric,N,true,0,false,false
public,tenant_allotments,20,total_due,numeric,numeric,N,true,0,false,false
public,tenant_allotments,21,paid_amount,numeric,numeric,N,true,0,false,false
public,tenant_allotments,22,balance_due,numeric,numeric,N,true,0,false,false
public,tenant_allotments,23,payment_status,text,text,S,true,'pending'::text,false,false
public,tenant_allotments,24,expected_payment_date,date,date,D,true,null,false,false
public,tenant_allotments,25,kyc_front_url,text,text,S,true,null,false,false
public,tenant_allotments,26,kyc_back_url,text,text,S,true,null,false,false
public,tenant_allotments,27,premium,numeric,numeric,N,true,0,false,false
public,tenant_allotments,28,processing_fee,numeric,numeric,N,true,0,false,false
public,tenant_allotments,29,expected_stay_days,integer,int4,N,true,null,false,false
public,tenant_document_history,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_document_history,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_document_history,3,tenant_id,uuid,uuid,U,true,null,false,false
public,tenant_document_history,4,allotment_id,uuid,uuid,U,true,null,false,false
public,tenant_document_history,5,doc_slot,text,text,S,false,null,false,false
public,tenant_document_history,6,old_url,text,text,S,false,null,false,false
public,tenant_document_history,7,new_url,text,text,S,true,null,false,false
public,tenant_document_history,8,replaced_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,tenant_document_history,9,replaced_by,uuid,uuid,U,true,null,false,false
public,tenant_exits,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_exits,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_exits,3,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_exits,4,allotment_id,uuid,uuid,U,false,null,false,false
public,tenant_exits,5,bed_id,uuid,uuid,U,false,null,false,false
public,tenant_exits,6,exit_date,date,date,D,false,CURRENT_DATE,false,false
public,tenant_exits,7,has_notice,boolean,bool,B,true,false,false,false
public,tenant_exits,8,room_inspection,boolean,bool,B,true,false,false,false
public,tenant_exits,9,key_returned,boolean,bool,B,true,true,false,false
public,tenant_exits,10,damage_charges,numeric,numeric,N,true,0,false,false
public,tenant_exits,11,key_loss_fee,numeric,numeric,N,true,0,false,false
public,tenant_exits,12,exit_charges,numeric,numeric,N,true,0,false,false
public,tenant_exits,13,eb_charges,numeric,numeric,N,true,0,false,false
public,tenant_exits,14,pending_rent,numeric,numeric,N,true,0,false,false
public,tenant_exits,15,total_deductions,numeric,numeric,N,true,0,false,false
public,tenant_exits,16,advance_held,numeric,numeric,N,true,0,false,false
public,tenant_exits,17,refund_due,numeric,numeric,N,true,0,false,false
public,tenant_exits,18,refund_status,text,text,S,true,'pending'::text,false,false
public,tenant_exits,19,refund_date,date,date,D,true,null,false,false
public,tenant_exits,20,notes,text,text,S,true,null,false,false
public,tenant_exits,21,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_exits,22,is_deleted,boolean,bool,B,true,false,false,false
public,tenant_exits,23,refund_reference,text,text,S,true,null,false,false
public,tenant_exits,24,refund_bank_id,uuid,uuid,U,true,null,false,false
public,tenant_exits,25,refund_proof_url,text,text,S,true,null,false,false
public,tenant_notices,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_notices,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_notices,3,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_notices,4,allotment_id,uuid,uuid,U,false,null,false,false
public,tenant_notices,5,bed_id,uuid,uuid,U,false,null,false,false
public,tenant_notices,6,notice_date,date,date,D,false,CURRENT_DATE,false,false
public,tenant_notices,7,exit_date,date,date,D,false,null,false,false
public,tenant_notices,8,actual_exit_date,date,date,D,true,null,false,false
public,tenant_notices,9,status,text,text,S,true,'active'::text,false,false
public,tenant_notices,10,notes,text,text,S,true,null,false,false
public,tenant_notices,11,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_remarks,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_remarks,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_remarks,3,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_remarks,4,remark_type,text,text,S,false,null,false,false
public,tenant_remarks,5,title,text,text,S,false,null,false,false
public,tenant_remarks,6,description,text,text,S,true,null,false,false
public,tenant_remarks,7,severity,text,text,S,true,'medium'::text,false,false
public,tenant_remarks,8,created_by,uuid,uuid,U,true,null,false,false
public,tenant_remarks,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenant_transactions,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenant_transactions,2,tenant_id,uuid,uuid,U,false,null,false,false
public,tenant_transactions,3,allotment_id,uuid,uuid,U,false,null,false,false
public,tenant_transactions,4,date,date,date,D,false,null,false,false
public,tenant_transactions,5,amount,numeric,numeric,N,false,null,false,false
public,tenant_transactions,6,direction,text,text,S,false,null,false,false
public,tenant_transactions,7,ledger_type,text,text,S,false,null,false,false
public,tenant_transactions,8,category,text,text,S,false,null,false,false
public,tenant_transactions,9,reference_table,text,text,S,true,null,false,false
public,tenant_transactions,10,reference_id,uuid,uuid,U,true,null,false,false
public,tenant_transactions,11,description,text,text,S,true,null,false,false
public,tenant_transactions,12,metadata,jsonb,jsonb,U,true,'{}'::jsonb,false,false
public,tenant_transactions,13,organization_id,uuid,uuid,U,false,null,false,false
public,tenant_transactions,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenants,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tenants,2,organization_id,uuid,uuid,U,false,null,false,false
public,tenants,3,user_id,uuid,uuid,U,true,null,false,false
public,tenants,4,full_name,text,text,S,false,null,false,false
public,tenants,5,phone,text,text,S,false,null,false,false
public,tenants,6,email,text,text,S,true,null,false,false
public,tenants,7,date_of_birth,date,date,D,true,null,false,false
public,tenants,8,gender,text,text,S,true,null,false,false
public,tenants,9,id_proof_type,text,text,S,true,null,false,false
public,tenants,10,id_proof_number,text,text,S,true,null,false,false
public,tenants,11,id_proof_url,text,text,S,true,null,false,false
public,tenants,12,permanent_address,text,text,S,true,null,false,false
public,tenants,13,company_name,text,text,S,true,null,false,false
public,tenants,14,company_address,text,text,S,true,null,false,false
public,tenants,15,designation,text,text,S,true,null,false,false
public,tenants,16,emergency_contact_name,text,text,S,true,null,false,false
public,tenants,17,emergency_contact_phone,text,text,S,true,null,false,false
public,tenants,18,photo_url,text,text,S,true,null,false,false
public,tenants,19,kyc_completed,boolean,bool,B,true,false,false,false
public,tenants,20,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tenants,21,first_name,text,text,S,false,''::text,false,false
public,tenants,22,last_name,text,text,S,true,''::text,false,false
public,tenants,23,staying_status,text,text,S,true,'new'::text,false,false
public,tenants,24,food_preference,text,text,S,true,null,false,false
public,tenants,25,relation_type,text,text,S,true,null,false,false
public,tenants,26,relation_name,text,text,S,true,null,false,false
public,tenants,27,city,text,text,S,true,null,false,false
public,tenants,28,pincode,text,text,S,true,null,false,false
public,tenants,29,state,text,text,S,true,null,false,false
public,tenants,30,age,integer,int4,N,true,null,false,false
public,tenants,31,profession,text,text,S,true,null,false,false
public,tenants,32,company_city,text,text,S,true,null,false,false
public,tenants,33,company_pincode,text,text,S,true,null,false,false
public,tenants,34,company_state,text,text,S,true,null,false,false
public,tenants,35,date_of_joining,date,date,D,true,null,false,false
public,tenants,36,course,text,text,S,true,null,false,false
public,tenants,37,id_card_url,text,text,S,true,null,false,false
public,tenants,38,emergency_contact_relationship,text,text,S,true,null,false,false
